uniprotID	gene	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	down_regulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs	dominant_direction
Q9UL54	TAOK2	49	49839	52	30754	675	293548	0.42756459325606794	-1.2257857068636826	0.999999999971501	1	1.2376950167894494e-11	0	0.7353464891061341	-0.44350389891461917	0.9887445964991892	0.9999998612414573	0.004915876912216433	6.026207357337329e-8	1.3599031406481195	0.44350389891461917	0.9887445964991892	0.9999998612414573	0.004915876912216433	6.026207357337329e-8	downregulated set
Q9UPE1	SRPK3	139	49839	111	30754	1067	293548	0.7672921542268551	-0.3821520918646402	0.9989200155636341	1	4.6928473699901427e-4	0	0.9929698569766728	-0.01017817154491439	0.5426916238879875	0.9999998612414573	0.2654468814374752	6.026207357337329e-8	1.0070799158443058	0.01017817154491439	0.5426916238879875	0.874657244883299	0.2654468814374752	0.05816210219885005	downregulated set
Q9UPZ9	CILK1	74	49839	80	30754	798	293548	0.5461858109942711	-0.8725362591329211	0.999999975085107	1	1.0820400698223276e-8	0	0.9568943031089383	-0.06356851897654583	0.662837064139665	0.9999998612414573	0.1785932149460017	6.026207357337329e-8	1.0450475008065276	0.06356851897654583	0.662837064139665	0.9629355285940808	0.1785932149460017	0.016402789213095684	downregulated set
Q9UQ07	MOK	90	49839	89	30754	954	293548	0.5556555775797303	-0.8477371876332378	0.999999996938481	1	1.3296008266034531e-9	0	0.8904611269430036	-0.16737546299973088	0.8647864187049921	0.9999998612414573	0.0630911395077924	6.026207357337329e-8	1.1230136496054002	0.16737546299973088	0.8647864187049921	0.9999998612414573	0.0630911395077924	6.026207357337329e-8	downregulated set
Q9UQB9	AURKC	114	49839	100	30754	781	293548	0.8597457663370079	-0.2180179884093782	0.941989417197578	1	0.025953976271360507	0	1.2221536976364056	0.28942572940734196	0.036058635048733835	0.19168011262747986	1.44299071693759	0.7174229441077764	0.8182276925839674	-0.28942572940734196	0.036058635048733835	0.12139740466407058	1.44299071693759	0.9157905978746098	downregulated set
Q9UQM7	CAMK2A	287	49839	144	30754	1149	293548	1.471193718701136	0.5569872252526006	1.1758838911601482e-8	1.1134150594422653e-7	7.92963555914246	6.953342908960061	1.1962429674262123	0.25851044329926215	0.025987375683274264	0.16069744555167556	1.5852375752053376	0.7939910267315462	1.471193718701136	0.5569872252526006	1.1758838911601482e-8	1.1134150594422653e-7	7.92963555914246	6.953342908960061	upregulated set
Q9Y243	AKT3	27	49839	33	30754	232	293548	0.6854669620308266	-0.5448409618703318	0.9786067768272304	1	0.009391781087341167	0	1.35769161273401	0.4411558217741194	0.06538580417460389	0.25657636031607484	1.184516530541833	0.5907833598754488	0.7365442863613781	-0.4411558217741194	0.06538580417460389	0.18176053821013743	1.184516530541833	0.7405003999801517	downregulated set
Q9Y2H1	STK38L	172	49839	125	30754	1016	293548	0.9971133642901465	-0.004170557363542259	0.5265493997887352	1	0.2785608779462334	0	1.1743385228617718	0.23184834955060774	0.05239710983074575	0.2300916562132748	1.280692667580693	0.6380991298156431	0.8515432139304071	-0.23184834955060774	0.05239710983074575	0.15719132949223724	1.280692667580693	0.8035714128610304	downregulated set
Q9Y2K2	SIK3	136	49839	82	30754	925	293548	0.8659944203770281	-0.20757036522441952	0.9481547683444126	1	0.023120766510181696	0	0.8461388484054667	-0.24103367093984926	0.9361719895302648	0.9999998612414573	0.028644357199632355	6.026207357337329e-8	0.8659944203770281	-0.20757036522441952	0.9481547683444126	0.9999998612414573	0.023120766510181696	6.026207357337329e-8	upregulated set
Q9Y2U5	MAP3K2	146	49839	86	30754	836	293548	1.0286269471182294	0.04071985382984484	0.39024317219136895	1	0.408664686742297	0	0.9819052628285647	-0.026344259187212754	0.5803618682773782	0.9999998612414573	0.2363011299020223	6.026207357337329e-8	1.0286269471182294	0.04071985382984484	0.39024317219136895	0.7080459950538012	0.408664686742297	0.14993852938757524	upregulated set
Q9Y463	DYRK1B	173	49839	132	30754	1329	293548	0.7667106685181192	-0.38324584029336967	0.9996908275417318	1	1.3429265344714204e-4	0	0.9480374455917233	-0.07698405105646891	0.7326926503542861	0.9999998612414573	0.13507816485049423	6.026207357337329e-8	1.0548106561084662	0.07698405105646891	0.7326926503542861	0.9999998612414573	0.13507816485049423	6.026207357337329e-8	downregulated set
Q9Y4K4	MAP4K5	75	49839	60	30754	769	293548	0.574442204460957	-0.7997663465451059	0.9999996888705643	1	1.35121818084771e-7	0	0.7447629719118359	-0.425146748047474	0.9903242595185588	0.9999998612414573	0.004222582107253476	6.026207357337329e-8	1.3427090735096034	0.425146748047474	0.9903242595185588	0.9999998612414573	0.004222582107253476	6.026207357337329e-8	downregulated set
Q9Y572	RIPK3	141	49839	117	30754	1089	293548	0.7626084801415035	-0.39098552108786233	0.9992193726163301	1	3.391545590479924e-4	0	1.0255039119381435	0.036332995204401156	0.4122777432989568	0.8974682671384923	0.3848101098344672	0.046980898348849706	0.9751303611412436	-0.036332995204401156	0.4122777432989568	0.7179319322964592	0.3848101098344672	0.14391672961476187	downregulated set
Q9Y5S2	CDC42BPB	16	49839	24	30754	213	293548	0.4424353138195668	-1.1764615532589313	0.9998592237682202	1	6.114264446161591e-5	0	1.0755267346122137	0.10504338660484794	0.39922431603013	0.8974682671384923	0.39878301448863496	0.046980898348849706	0.9297769807280102	-0.10504338660484794	0.39922431603013	0.7179319322964592	0.39878301448863496	0.14391672961476187	downregulated set
Q9Y6E0	STK24	34	49839	52	30754	543	293548	0.36879822875268686	-1.4390963680134174	0.9999999999815823	1	7.998710604146555e-12	0	0.9140679816952145	-0.1296266285018871	0.7513274184699115	0.9999998612414573	0.12417076200157573	6.026207357337329e-8	1.0940105331612398	0.1296266285018871	0.7513274184699115	0.9999998612414573	0.12417076200157573	6.026207357337329e-8	downregulated set
Q9Y6M4	CSNK1G3	311	49839	139	30754	1080	293548	1.696072300281798	0.7621976705112329	4.328950004761164e-15	4.8580438942319724e-14	14.363617429844439	13.313538565501121	1.228479440790432	0.2968737136887795	0.014414945436317472	0.10919321168010485	1.8411869971710966	0.961804359996754	1.696072300281798	0.7621976705112329	4.328950004761164e-15	4.8580438942319724e-14	14.363617429844439	13.313538565501121	upregulated set
